# columns = TERM LEMMA POS
# identifier = balzac1829FC84-11
# creator = Balzac, Honoré de
# created = 1829
# modified = 1846
# isPartOf = Physiologie du mariage, ou Méditations de philosophie éclectique sur le bonheur et le malheur conjugal. Études analytiques
# title = Méditation X.  Traité de politique maritale

↵↵↵	↵↵↵	PUNCT
ami	ami	NOUN
,	,	PUNCTclause
ne	ne	ADV
vous	vous	PRON
en	en	PRON
allez	aller	VERB
pas	pas	ADV
!	!	PUNCTsent
se	se	PRON
écria	écrier	VERB
le	le	DET
géomètre	géomètre	NOUN
.	.	PUNCTsent
ce	ce	PRON
est	être	AUX
ma	mon	DET
femme	femme	NOUN
!	!	PUNCTsent
»	»	PUNCTclause
je	je	PRON
saluai	saluer	VERB
derechef	derechef	DET
!…	!…	PUNCTsent
ô	ô	ADP
Coulon	Coulon	PROPN
!	!	PUNCTsent
où	où	PRON
étais	être	AUX
tu	tu	PRON
pour	pour	ADP
applaudir	applaudir	VERB
le	le	DET
seul	seul	ADJ
de	de	ADP
tes	ton	NOUN
élèves	élève	ADJ
qui	qui	PRON
comprît	comprendre	VERB
alors	alors	ADV
ton	ton	DET
expression	expression	NOUN
de	de	ADP
anacréontique	anacréontique	ADJ
appliquée	appliquer	VERB
à	à	ADP
une	un	DET
révérence	révérence	NOUN
!…	!…	PUNCTsent
l'	le	DET
effet	effet	NOUN
devait	devoir	VERB
en	en	ADP
être	être	AUX
bien	bien	ADV
pénétrant	pénétrer	VERB
;	;	PUNCTclause
car	car	CCONJ
madame	madame	NOUN
la	le	AUX
professeuse	professeuse	ADJ
,	,	PUNCTclause
comme	comme	ADP
disent	dire	VERB
les	le	DET
allemands	allemand	NOUN
,	,	PUNCTclause
rougit	rougir	NOUN
et	et	CCONJ
se	se	PRON
leva	lever	VERB
précipitamment	précipitamment	ADV
pour	pour	ADP
se	se	PRON
en	en	ADP
aller	aller	VERB
en	en	ADP
me	me	PRON
faisant	faire	VERB
un	un	DET
léger	léger	ADJ
salut	salut	NOUN
qui	qui	PRON
semblait	sembler	VERB
dire	dire	VERB
:	:	PUNCTclause
—	—	PUNCTclause
adorable	adorable	ADJ
!…	!…	PUNCTsent
son	son	DET
mari	mari	NOUN
l'	le	DET
arrêta	arrêter	NOUN
en	en	ADP
lui	lui	PRON
disant	dire	VERB
:	:	PUNCTclause
—	—	PUNCTclause
«	«	PUNCTclause
reste	reste	NOUN
,	,	PUNCTclause
ma	mon	DET
fille	fille	NOUN
.	.	PUNCTsent
ce	ce	PRON
est	être	AUX
un	un	DET
de	de	NOUN
mes	mon	DET
élèves	élève	NOUN
.	.	PUNCTsent
»	»	PUNCTclause
la	le	DET
jeune	jeune	ADJ
femme	femme	NOUN
avança	avancer	VERB
la	le	DET
tête	tête	NOUN
vers	vers	ADP
le	le	DET
savant	savant	NOUN
,	,	PUNCTclause
comme	comme	ADP
un	un	DET
oiseau	oiseau	NOUN
qui	qui	PRON
,	,	PUNCTclause
perché	percher	VERB
sur	sur	ADP
une	un	DET
branche	branche	NOUN
,	,	PUNCTclause
tend	tendre	VERB
le	le	DET
cou	cou	NOUN
pour	pour	ADP
avoir	avoir	AUX
une	un	DET
graine	graine	NOUN
.	.	PUNCTsent
—	—	PUNCTclause
«	«	PUNCTclause
cela	cela	PRON
ne	ne	ADV
est	être	AUX
pas	pas	ADV
possible	possible	ADJ
!…	!…	PUNCTsent
dit	dire	VERB
le	le	DET
mari	mari	NOUN
en	en	ADP
poussant	pousser	VERB
un	un	DET
soupir	soupir	NOUN
;	;	PUNCTclause
et	et	CCONJ
je	je	PRON
vais	aller	VERB
te	te	ADJ
le	le	DET
prouver	prouver	NOUN
par	par	ADP
a	avoir	ADP
plus	plus	ADV
B.	B.	PROPN
—	—	PUNCTclause
hé	hé	NOUN
!	!	PUNCTsent
monsieur	monsieur	NOUN
,	,	PUNCTclause
laissons	laisser	VERB
cela	cela	PRON
,	,	PUNCTclause
je	je	PRON
vous	vous	PRON
prie	prier	VERB
!	!	PUNCTsent
répondit	répondre	VERB
elle	elle	PRON
en	en	ADP
clignant	cligner	VERB
des	un	DET
yeux	œil	NOUN
et	et	CCONJ
me	me	PRON
montrant	montrer	VERB
.	.	PUNCTsent
(	(	PUNCTclause
si	si	SCONJ
ce	ce	PRON
ne	ne	ADV
eût	avoir	AUX
été	être	AUX
que	que	ADV
de	de	ADP
l'	le	DET
algèbre	algèbre	NOUN
,	,	PUNCTclause
mon	mon	DET
maître	maître	NOUN
aurait	avoir	AUX
pu	pouvoir	VERB
comprendre	comprendre	VERB
ce	ce	DET
regard	regard	NOUN
,	,	PUNCTclause
mais	mais	CCONJ
ce	ce	PRON
était	être	VERB
pour	pour	ADP
lui	lui	PRON
du	du	ADP_DET
chinois	chinois	NOUN
,	,	PUNCTclause
et	et	CCONJ
alors	alors	ADV
il	il	PRON
continua	continuer	VERB
.	.	PUNCTsent
)	)	PUNCTclause
—	—	PUNCTclause
ma	mon	DET
fille	fille	NOUN
,	,	PUNCTclause
vois	voir	NOUN
,	,	PUNCTclause
je	je	PRON
te	te	PRON
fais	faire	VERB
juge	juge	NOUN
;	;	PUNCTclause
nous	nous	PRON
avons	avoir	AUX
dix	dix	NUM
mille	mille	NUM
francs	franc	NOUN
de	de	ADP
rente	rente	NOUN
…	…	PUNCTsent
»	»	PUNCTclause
à	à	ADP
ces	ce	DET
mots	mot	NOUN
,	,	PUNCTclause
je	je	PRON
me	me	PRON
retirai	retirer	VERB
vers	vers	ADP
la	le	DET
porte	porte	NOUN
comme	comme	SCONJ
si	si	SCONJ
je	je	PRON
eusse	avoir	VERB
été	être	AUX
pris	prendre	VERB
de	de	ADP
passion	passion	NOUN
pour	pour	ADP
des	un	DET
lavis	lavis	NOUN
encadrés	encadrer	VERB
que	que	SCONJ
je	je	PRON
me	me	PRON
mis	mettre	VERB
à	à	ADP
examiner	examiner	VERB
.	.	PUNCTsent
ma	mon	DET
discrétion	discrétion	NOUN
fut	être	AUX
récompensée	récompenser	VERB
par	par	ADP
une	un	DET
éloquente	éloquent	NOUN
œillade	œillade	ADJ
.	.	PUNCTsent
hélas	hélas	PROPN
!	!	PUNCTsent
elle	elle	PRON
ne	ne	ADV
savait	savoir	VERB
pas	pas	ADV
que	que	PRON
je	je	PRON
aurais	avoir	AUX
pu	pouvoir	VERB
jouer	jouer	VERB
dans	dans	ADP
Fortunio	Fortunio	PROPN
le	le	DET
rôle	rôle	NOUN
de	de	ADP
Fine-Oreille	Fine-Oreille	PROPN
qui	qui	PRON
entend	entendre	VERB
pousser	pousser	VERB
les	le	DET
truffes	truffe	NOUN
.	.	PUNCTsent
—	—	PUNCTclause
«	«	PUNCTclause
les	le	DET
principes	principe	NOUN
de	de	ADP
l'	le	DET
économie	économie	NOUN
générale	général	ADJ
,	,	PUNCTclause
disait	dire	VERB
mon	mon	DET
maître	maître	NOUN
,	,	PUNCTclause
veulent	vouloir	VERB
que	que	SCONJ
on	on	PRON
ne	ne	ADV
mette	mettre	VERB
au	au	ADP_DET
prix	prix	NOUN
du	du	ADP_DET
logement	logement	NOUN
et	et	CCONJ
aux	au	ADP_DET
gages	gage	NOUN
des	un	ADP_DET
domestiques	domestique	NOUN
que	que	SCONJ
deux	deux	NUM
dixièmes	dixième	NOUN
du	du	ADP_DET
revenu	revenu	NOUN
;	;	PUNCTclause
or	or	NOUN
,	,	PUNCTclause
notre	notre	DET
appartement	appartement	NOUN
et	et	CCONJ
nos	nos	DET
gens	gens	NOUN
coûtent	coûter	VERB
ensemble	ensemble	ADV
cent	cent	NUM
louis	louis	NOUN
.	.	PUNCTsent
je	je	PRON
te	te	VERB
donne	donner	VERB
douze	douze	NUM
cents	cent	NOUN
francs	franc	ADJ
pour	pour	ADP
ta	ton	VERB
toilette	toilette	DET
.	.	PUNCTsent
(	(	PUNCTclause
là	là	ADV
il	il	PRON
appuya	appuyer	VERB
sur	sur	ADP
chaque	chaque	DET
syllabe	syllabe	NOUN
.	.	PUNCTsent
)	)	PUNCTclause
ta	ton	PROPN
cuisine	cuisine	NOUN
,	,	PUNCTclause
reprit	reprendre	VERB
il	il	PRON
,	,	PUNCTclause
consomme	consommer	ADP
quatre	quatre	NUM
mille	mille	NUM
francs	franc	NOUN
;	;	PUNCTclause
nos	nos	DET
enfants	enfant	NOUN
exigent	exiger	VERB
au moins	au moins	ADP_DET
vingt-cinq	vingt-cinq	NUM
louis	louis	NOUN
;	;	PUNCTclause
et	et	CCONJ
je	je	PRON
ne	ne	ADV
prends	prendre	VERB
pour	pour	ADP
moi	moi	PRON
que	que	SCONJ
huit	huit	NUM
cents	cent	NOUN
francs	franc	ADJ
.	.	PUNCTsent
le	le	DET
blanchissage	blanchissage	NOUN
,	,	PUNCTclause
le	le	DET
bois	bois	NOUN
,	,	PUNCTclause
la	le	DET
lumière	lumière	NOUN
vont	aller	VERB
à	à	ADP
mille	mille	NUM
francs	franc	NOUN
environ	environ	ADV
;	;	PUNCTclause
partant	partir	VERB
,	,	PUNCTclause
il	il	PRON
ne	ne	ADV
reste	rester	VERB
,	,	PUNCTclause
comme	comme	ADP
tu	tu	PRON
vois	voir	VERB
,	,	PUNCTclause
que	que	SCONJ
six	six	NUM
cents	cent	NOUN
francs	franc	ADJ
qui	qui	PRON
ne	ne	ADV
ont	avoir	AUX
jamais	jamais	ADV
suffi	suffire	VERB
aux	au	ADP_DET
dépenses	dépense	NOUN
imprévues	imprévu	ADJ
.	.	PUNCTsent
pour	pour	ADP
acheter	acheter	VERB
la	le	DET
croix	croix	NOUN
de	de	ADP
diamants	diamant	NOUN
,	,	PUNCTclause
il	il	PRON
faudrait	falloir	VERB
prendre	prendre	VERB
mille	mille	NUM
écus	écu	NOUN
sur	sur	ADP
nos	nos	DET
capitaux	capital	NOUN
;	;	PUNCTclause
or	or	NOUN
,	,	PUNCTclause
une fois	une fois	DET
cette	ce	DET
voie	voie	NOUN
ouverte	ouvrir	VERB
,	,	PUNCTclause
ma	mon	DET
petite	petit	ADJ
belle	beau	NOUN
,	,	PUNCTclause
il	il	PRON
ne	ne	ADV
y	y	PRON
aurait	avoir	VERB
pas	pas	ADV
de	de	ADP
raison	raison	NOUN
pour	pour	ADP
ne	ne	ADV
pas	pas	ADV
quitter	quitter	VERB
ce	ce	DET
Paris	Paris	PROPN
,	,	PUNCTclause
que	que	SCONJ
tu	tu	PRON
aimes	aimer	VERB
tant	tant	ADV
,	,	PUNCTclause
nous	nous	PRON
ne	ne	ADV
tarderions	tarder	VERB
pas	pas	ADV
à	à	ADP
être	être	AUX
obligés	obliger	VERB
de	de	ADP
aller	aller	VERB
en	en	ADP
province	province	NOUN
rétablir	rétablir	VERB
notre	notre	DET
fortune	fortune	NOUN
compromise	compromis	ADJ
.	.	PUNCTsent
les	le	DET
enfants	enfant	NOUN
et	et	CCONJ
la	le	DET
dépense	dépense	NOUN
croîtront	croître	VERB
assez	assez	ADV
!	!	PUNCTsent
allons	aller	PROPN
,	,	PUNCTclause
sois	être	NOUN
sage	sage	ADJ
.	.	PUNCTsent
—	—	PUNCTclause
il	il	PRON
le	le:PRON	PRON
faut	falloir	VERB
bien	bien	ADV
,	,	PUNCTclause
dit	dire	VERB
elle	elle	PRON
,	,	PUNCTclause
mais	mais	CCONJ
vous	vous	PRON
serez	être	AUX
le	le	DET
seul	seul	ADJ
,	,	PUNCTclause
dans	dans	ADP
Paris	Paris	PROPN
,	,	PUNCTclause
qui	qui	PRON
ne	ne	ADV
aurez	avoir	VERB
pas	pas	ADV
donné	donner	VERB
de	de	ADP
étrennes	étrenne	NOUN
à	à	ADP
votre	votre	DET
femme	femme	NOUN
!	!	PUNCTsent
»	»	PUNCTclause
et	et	CCONJ
elle	elle	PRON
se	se	PRON
évada	évader	VERB
comme	comme	ADP
un	un	DET
écolier	écolier	NOUN
qui	qui	PRON
venir de	venir de	VERB
achever	achever	VERB
une	un	DET
pénitence	pénitence	NOUN
.	.	PUNCTsent
mon	mon	DET
maître	maître	NOUN
hocha	hocher	VERB
la	le	DET
tête	tête	NOUN
en	en	ADP
signe	signe	NOUN
de	de	ADP
joie	joie	NOUN
.	.	PUNCTsent
quand	quand	SCONJ
il	il	PRON
vit	vivre	VERB
la	le	DET
porte	porte	NOUN
fermée	fermé	ADJ
,	,	PUNCTclause
il	il	PRON
se	se	PRON
frotta	frotter	VERB
les	le	DET
mains	main	NOUN
;	;	PUNCTclause
nous	nous	PRON
causâmes	causer	VERB
de	de	ADP
la	le	DET
guerre	guerre	NOUN
de	de	ADP
Espagne	Espagne	PROPN
,	,	PUNCTclause
et	et	CCONJ
je	je	PRON
allai	aller	VERB
rue	rue	NOUN
de	de	ADP
Provence	Provence	PROPN
,	,	PUNCTclause
ne	ne	ADV
songeant	songer	VERB
pas plus que	pas plus que	ADV
je	je	PRON
venir de	venir de	VERB
recevoir	recevoir	VERB
la	le	DET
première	premier	ADJ
partie	partie	NOUN
de	de	ADP
une	un	DET
grande	grand	ADJ
leçon	leçon	NOUN
conjugale	conjugal	ADJ
que	que	SCONJ
je	je	PRON
ne	ne	ADV
pensais	penser	VERB
à	à	ADP
la	le	DET
conquête	conquête	NOUN
de	de	ADP
Constantinople	Constantinople	PROPN
par	par	ADP
le	le	DET
général	général	NOUN
Diebitsch	Diebitsch	PROPN
.	.	PUNCTsent
je	je	PRON
arrivai	arriver	VERB
chez	chez	ADP
mon	mon	DET
amphitryon	amphitryon	NOUN
au moment où	au moment où	ADP_DET
les	le	DET
deux	deux	NUM
époux	époux	NOUN
se	se	PRON
mettaient	mettre	VERB
à	à	ADP
table	table	NOUN
,	,	PUNCTclause
après	après	ADP
me	me	PRON
avoir	avoir	AUX
attendu	attendre	VERB
pendant	pendant	ADP
la	le	DET
demi-heure	demi-heure	NOUN
voulue	vouloir	VERB
par	par	ADP
la	le	DET
discipline	discipline	NOUN
œcuménique	œcuménique	ADJ
de	de	ADP
la	le	DET
gastronomie	gastronomie	NOUN
.	.	PUNCTsent
ce	ce	DET
fut	être	NOUN
,	,	PUNCTclause
je	je	PRON
crois	croire	VERB
,	,	PUNCTclause
en	en	ADP
ouvrant	ouvrer	VERB
un	un	DET
pâté	pâté	NOUN
de	de	ADP
foie	foie	NOUN
gras	gras	ADJ
que	que	SCONJ
ma	mon	DET
jolie	joli	NOUN
hôtesse	hôtesse	PRON
dit	dire	VERB
à	à	ADP
son	son	DET
mari	mari	NOUN
de	de	ADP
un	un	DET
air	air	NOUN
délibéré	délibérer	VERB
:	:	PUNCTclause
—	—	PUNCTclause
«	«	PUNCTclause
Alexandre	Alexandre	PROPN
,	,	PUNCTclause
si	si	SCONJ
tu	tu	PRON
étais	être	AUX
bien	bien	ADV
aimable	aimable	ADJ
,	,	PUNCTclause
tu	tu	PRON
me	me	PRON
donnerais	donner	VERB
cette	ce	DET
paire	pair	NOUN
de	de	ADP
girandoles	girandole	NOUN
que	que	SCONJ
nous	nous	PRON
avons	avoir	AUX
vue	vu	VERB
chez	chez	ADP
Fossin	Fossin	PROPN
.	.	PUNCTsent
—	—	PUNCTclause
mariez	marier	VERB
vous	vous	PRON
donc	donc	ADV
!…	!…	PUNCTsent
se	se	PRON
écria	écrier	AUX
plaisamment	plaisamment	ADV
mon	mon	DET
camarade	camarade	NOUN
en	en	ADP
tirant	tirer	VERB
de	de	ADP
son	son	DET
carnet	carnet	NOUN
trois	trois	NUM
billets	billet	NOUN
de	de	ADP
mille	mille	NUM
francs	franc	NOUN
que	que	SCONJ
il	il	PRON
fit	faire	VERB
briller	briller	VERB
aux	au	ADP_DET
yeux	œil	NOUN
pétillants	pétillant	ADJ
de	de	ADP
sa	son	DET
femme	femme	NOUN
.	.	PUNCTsent
je	je	PRON
ne	ne	ADV
résiste	résister	VERB
pas	pas	ADV
plus	plus	ADV
au	au	ADP_DET
plaisir	plaisir	NOUN
de	de	ADP
te	te	NOUN
les	le	DET
offrir	offrir	NOUN
,	,	PUNCTclause
ajouta	ajouter	VERB
il	il	PRON
,	,	PUNCTclause
que	que	SCONJ
toi	toi	PRON
à	à	ADP
celui	celui	PRON
de	de	ADP
les	le	DET
accepter	accepter	NOUN
.	.	PUNCTsent
ce	ce	PRON
est	être	AUX
aujourd'hui	aujourd'hui	ADV
l'	le	DET
anniversaire	anniversaire	NOUN
du	du	ADP_DET
jour	jour	NOUN
où	où	PRON
je	je	PRON
te	te	VERB
ai	avoir	AUX
vue	vu	VERB
pour	pour	ADP
la première fois	la première fois	DET
:	:	PUNCTclause
les	le	DET
diamants	diamant	NOUN
te	te	VERB
en	en	ADP
feront	faire	VERB
peut-être	peut-être	ADV
souvenir	souvenir	DET
!…	!…	PUNCTsent
—	—	PUNCTclause
méchant	méchant	PROPN
!…	!…	PUNCTsent
»	»	PUNCTclause
dit	dire	VERB
elle	elle	PRON
avec	avec	ADP
un	un	DET
ravissant	ravissant	ADJ
sourire	sourire	NOUN
.	.	PUNCTsent
elle	elle	PRON
plongea	plonger	VERB
deux	deux	NUM
doigts	doigt	NOUN
dans	dans	ADP
son	son	DET
corset	corset	NOUN
;	;	PUNCTclause
et	et	CCONJ
,	,	PUNCTclause
en	en	ADP
retirant	retirer	VERB
un	un	DET
bouquet	bouquet	NOUN
de	de	ADP
violettes	violet	NOUN
,	,	PUNCTclause
elle	elle	PRON
le	le:PRON	PRON
jeta	jeter	VERB
par	par	ADP
un	un	DET
dépit	dépit	NOUN
enfantin	enfantin	NOUN
au	au	ADP_DET
nez	nez	NOUN
de	de	ADP
mon	mon	DET
ami	ami	NOUN
.	.	PUNCTsent
Alexandre	Alexandre	PROPN
donna	donner	VERB
le	le	DET
prix	prix	NOUN
des	un	ADP_DET
girandoles	girandole	NOUN
en	en	ADP
se	se	PRON
écriant	écrier	VERB
:	:	PUNCTclause
—	—	PUNCTclause
«	«	PUNCTclause
je	je	PRON
avais	avoir	AUX
bien	bien	ADV
vu	vu	VERB
les	le	DET
fleurs	fleur	NOUN
!…	!…	PUNCTsent
»	»	PUNCTclause
je	je	PRON
ne	ne	ADV
oublierai	oublier	VERB
jamais	jamais	ADV
le	le	DET
geste	geste	NOUN
vif	vif	ADJ
et	et	CCONJ
l'	le	DET
avide	avide	NOUN
gaieté	gaieté	VERB
avec	avec	ADP
laquelle	laquelle	PRON
,	,	PUNCTclause
semblable	semblable	VERB
à	à	ADP
un	un	DET
chat	chat	NOUN
qui	qui	PRON
met	mettre	VERB
sa	son	DET
patte	patte	NOUN
mouchetée	moucheter	VERB
sur	sur	ADP
une	un	DET
souris	souris	NOUN
,	,	PUNCTclause
la	le	DET
petite	petit	ADJ
femme	femme	NOUN
se	se	PRON
saisit	saisir	VERB
des	un	ADP_DET
trois	trois	NUM
billets	billet	NOUN
de	de	ADP
banque	banque	NOUN
,	,	PUNCTclause
elle	elle	PRON
les	le:PRON	PRON
roula	rouler	VERB
en	en	ADP
rougissant	rougir	VERB
de	de	ADP
plaisir	plaisir	NOUN
,	,	PUNCTclause
et	et	CCONJ
les	le:PRON	PRON
mit	mettre	VERB
à	à	ADP
la	le	DET
place	place	NOUN
des	un	ADP_DET
violettes	violet	NOUN
qui	qui	PRON
naguère	naguère	ADV
parfumaient	parfumer	VERB
son	son	DET
sein	sein	NOUN
.	.	PUNCTsent
je	je	PRON
ne	ne	ADV
pus	pouvoir	VERB
me	me	PRON
empêcher	empêcher	VERB
de	de	ADP
penser	penser	VERB
à	à	ADP
mon	mon	DET
maître	maître	NOUN
de	de	ADP
mathématiques	mathématique	NOUN
.	.	PUNCTsent
je	je	PRON
ne	ne	ADV
vis	voir	VERB
alors	alors	ADV
de	de	ADP
différence	différence	NOUN
entre	entre	ADP
son	son	DET
élève	élève	NOUN
et	et	CCONJ
lui	lui	PRON
que	que	SCONJ
celle	celle	PRON
qui	qui	PRON
existe	exister	VERB
entre	entre	ADP
un	un	DET
homme	homme	NOUN
économe	économe	ADJ
et	et	CCONJ
un	un	DET
prodigue	prodigue	NOUN
,	,	PUNCTclause
ne	ne	ADV
me	me	PRON
doutant	douter	VERB
guère	guère	ADV
que	que	SCONJ
celui	celui	PRON
des	un	ADP_DET
deux	deux	NUM
qui	qui	PRON
,	,	PUNCTclause
en apparence	en apparence	ADP
,	,	PUNCTclause
savait	savoir	VERB
le	le	DET
mieux	mieux	NOUN
calculer	calculer	VERB
,	,	PUNCTclause
calculait	calculer	VERB
le	le	DET
plus	plus	ADV
mal	mal	ADV
.	.	PUNCTsent
le	le	DET
déjeuner	déjeuner	NOUN
se	se	PRON
acheva	achever	VERB
donc	donc	ADV
très-gaiement	très-gaiement	ADV
.	.	PUNCTsent
installés	installer	VERB
bientôt	bientôt	ADV
dans	dans	ADP
un	un	DET
petit	petit	ADJ
salon	salon	NOUN
fraîchement	fraîchement	ADV
décoré	décorer	VERB
,	,	PUNCTclause
assis	asseoir	VERB
devant	devant	ADP
un	un	DET
feu	feu	NOUN
qui	qui	PRON
chatouillait	chatouiller	VERB
doucement	doucement	ADV
les	le	DET
fibres	fibre	NOUN
,	,	PUNCTclause
les	le	DET
consolait	consoler	NOUN
du	du	ADP_DET
froid	froid	NOUN
,	,	PUNCTclause
et	et	CCONJ
les	le	DET
faisait	faire	AUX
épanouir	épanouir	VERB
comme	comme	ADP
au	au	NOUN
printemps	printemps	NOUN
,	,	PUNCTclause
je	je	PRON
me	me	PRON
crus	croire	VERB
obligé	obliger	VERB
de	de	ADP
tourner	tourner	VERB
à	à	ADP
ce	ce	DET
couple	couple	NOUN
amoureux	amoureux	ADJ
une	un	DET
phrase	phrase	NOUN
de	de	ADP
convive	convive	NOUN
sur	sur	ADP
l'	le	DET
ameublement	ameublement	NOUN
de	de	ADP
ce	ce	DET
petit	petit	ADJ
oratoire	oratoire	NOUN
.	.	PUNCTsent
—	—	PUNCTclause
«	«	PUNCTclause
ce	ce	PRON
est	être	AUX
dommage	dommage	INTJ
que	que	SCONJ
tout	tout	ADJ
cela	cela	PRON
coûte	coûter	VERB
si	si	SCONJ
cher	cher	ADJ
!…	!…	PUNCTsent
dit	dire	VERB
mon	mon	DET
ami	ami	NOUN
;	;	PUNCTclause
mais	mais	CCONJ
il	il	PRON
faut	falloir	VERB
bien que	bien que	ADV
le	le	DET
nid	nid	NOUN
soit	être	AUX
digne	digne	ADJ
de	de	ADP
l'	le	DET
oiseau	oiseau	NOUN
!	!	PUNCTsent
pourquoi	pourquoi	ADV
,	,	PUNCTclause
diable	diable	ADJ
,	,	PUNCTclause
vas	aller	X
tu	tu	X
me	me	X
complimenter	complimenter	VERB
sur	sur	ADP
des	un	DET
tentures	tenture	NOUN
qui	qui	PRON
ne	ne	ADV
sont	être	AUX
pas	pas	ADV
payées	payer	VERB
?…	?…	PUNCTsent
tu	tu	NOUN
me	me	PRON
fais	faire	AUX
souvenir	souvenir	NOUN
,	,	PUNCTclause
pendant	pendant	ADP
ma	mon	DET
digestion	digestion	NOUN
,	,	PUNCTclause
que	que	PRON
je	je	PRON
dois	devoir	VERB
encore	encore	ADV
deux	deux	NUM
mille	mille	NUM
francs	franc	NOUN
à	à	ADP
un	un	DET
turc	turc	NOUN
de	de	ADP
tapissier	tapissier	NOUN
.	.	PUNCTsent
»	»	PUNCTclause
à	à	ADP
ces	ce	DET
mots	mot	NOUN
,	,	PUNCTclause
la	le	DET
maîtresse	maître	NOUN
de	de	ADP
la	le	DET
maison	maison	NOUN
inventoria	inventorier	VERB
des	un	ADP_DET
yeux	œil	NOUN
ce	ce	PRON
joli	joli	ADJ
boudoir	boudoir	NOUN
;	;	PUNCTclause
et	et	CCONJ
,	,	PUNCTclause
de	de	ADP
brillante	brillant	ADJ
,	,	PUNCTclause
sa	son	DET
figure	figure	NOUN
devint	devenir	VERB
songeresse	songeresse	DET
.	.	PUNCTsent
Alexandre	Alexandre	PROPN
me	me	PRON
prit	prendre	VERB
par	par	ADP
la	le	DET
main	main	NOUN
et	et	CCONJ
me	me	PRON
entraîna	entraîner	VERB
dans	dans	ADP
l'	le	DET
embrasure	embrasure	NOUN
de	de	ADP
une	un	DET
croisée	croisé	NOUN
.	.	PUNCTsent
—	—	PUNCTclause
«	«	PUNCTclause
aurais	avoir	ADV
tu	tu	PRON
par hasard	par hasard	VERB
un	un	DET
millier	millier	NOUN
de	de	ADP
écus	écu	NOUN
à	à	ADP
me	me	PRON
prêter	prêter	VERB
?	?	PUNCTsent
dit	dire	VERB
il	il	PRON
à voix basse	à voix basse	ADJ
.	.	PUNCTsent
je	je	PRON
ne	ne	ADV
ai	avoir	VERB
que	que	PRON
dix	dix	NUM
à	à	ADP
douze	douze	NUM
mille	mille	NUM
livres de rente	livres de rente	NOUN
,	,	PUNCTclause
et	et	CCONJ
cette	ce	DET
année	année	NOUN
…	…	PUNCTsent
—	—	PUNCTclause
Alexandre	Alexandre	PROPN
!…	!…	PUNCTsent
se	se	PRON
écria	écrier	VERB
la	le	DET
chère	chère	NOUN
créature	créature	ADJ
en	en	ADP
interrompant	interrompre	VERB
son	son	DET
mari	mari	NOUN
,	,	PUNCTclause
en	en	ADP
accourant	accourir	VERB
à	à	ADP
nous	nous	PRON
et	et	CCONJ
présentant	présenter	VERB
les	le	DET
trois	trois	NUM
billets	billet	NOUN
,	,	PUNCTclause
Alexandre	Alexandre	PROPN
…	…	PUNCTsent
je	je	PRON
vois	voir	VERB
bien que	bien que	ADV
ce	ce	PRON
est	être	AUX
une	un	DET
folie	folie	NOUN
…	…	PUNCTsent
—	—	PUNCTclause
de	de	ADP
quoi	quoi	PRON
te	te	VERB
mêles	mêler	ADJ
tu	tu	PRON
!…	!…	PUNCTsent
répondit	répondre	VERB
il	il	PRON
,	,	PUNCTclause
garde	garder	VERB
donc	donc	ADV
ton	ton	DET
argent	argent	NOUN
.	.	PUNCTsent
—	—	PUNCTclause
mais	mai	NOUN
,	,	PUNCTclause
mon	mon	DET
amour	amour	NOUN
,	,	PUNCTclause
je	je	PRON
te	te	VERB
ruine	ruine	NOUN
!	!	PUNCTsent
je	je	PRON
devrais	devoir	VERB
savoir	savoir	VERB
que	que	SCONJ
tu	tu	X
me	me	VERB
aimes	aimer	VERB
trop	trop	ADV
pour que	pour que	ADP
je	je	PRON
puisse	pouvoir	VERB
me	me	PRON
permettre	permettre	VERB
de	de	ADP
te	te	NOUN
confier	confier	VERB
tous	tous	ADJ
mes	mon	DET
désirs	désir	NOUN
…	…	PUNCTsent
—	—	PUNCTclause
garde	garde	NOUN
,	,	PUNCTclause
ma	mon	DET
chérie	chéri	NOUN
,	,	PUNCTclause
ce	ce	PRON
est	être	AUX
de	de	ADP
bonne	bon	ADJ
prise	prise	NOUN
!	!	PUNCTsent
bah	bah	PROPN
,	,	PUNCTclause
je	je	PRON
jouerai	jouer	VERB
cet	ce	DET
hiver	hiver	NOUN
,	,	PUNCTclause
et	et	CCONJ
je	je	PRON
regagnerai	regagner	VERB
cela	cela	PRON
!…	!…	PUNCTsent
—	—	PUNCTclause
jouer	jouer	PROPN
!…	!…	PUNCTsent
dit	dire	VERB
elle	elle	PRON
,	,	PUNCTclause
avec	avec	ADP
une	un	DET
expression	expression	NOUN
de	de	ADP
terreur	terreur	NOUN
.	.	PUNCTsent
Alexandre	Alexandre	PROPN
,	,	PUNCTclause
reprends	reprendre	NOUN
tes	ton	ADJ
billets	billet	ADJ
!	!	PUNCTsent
allons	aller	PROPN
,	,	PUNCTclause
monsieur	monsieur	NOUN
,	,	PUNCTclause
je	je	PRON
le	le:PRON	PRON
veux	vouloir	VERB
.	.	PUNCTsent
—	—	PUNCTclause
non	non	PROPN
,	,	PUNCTclause
non	non	ADV
,	,	PUNCTclause
répondit	répondre	VERB
mon	mon	DET
ami	ami	NOUN
en	en	ADP
repoussant	repousser	VERB
une	un	DET
petite	petit	ADJ
main	main	NOUN
blanche	blanc	ADJ
et	et	CCONJ
délicate	délicat	ADJ
